area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Kentucky,General Internal Medicine Physicians,260,31.8,0.139,0.46,100.82,209700,8.9
Kentucky,Obstetricians and Gynecologists,170,20.9,0.09,0.71,122.75,255330,6.2
Kentucky,"Pediatricians, General",400,20,0.209,1.03,93.65,194800,5
Kentucky,Psychiatrists,140,18.3,0.076,0.44,104.77,217920,8.3
Kentucky,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3280,8.5,1.73,0.65,108.29,225240,5.2
Kentucky,"Surgeons, Except Ophthalmologists",420,18.4,0.219,0.89,130.09,270580,5.8
Kentucky,Dental Hygienists,2270,9.4,1.199,0.79,29.37,61090,2.8
Kentucky,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",190,13.5,0.101,0.41,32.63,67860,8.3
Kentucky,Clinical Laboratory Technologists and Technicians,4240,5.7,2.234,1.01,25.24,52500,1.4
Kentucky,Cardiovascular Technologists and Technicians,870,8,0.46,1.2,22.69,47190,2.3
Kentucky,Diagnostic Medical Sonographers,770,13.5,0.405,0.82,32.35,67280,0.9
Kentucky,Nuclear Medicine Technologists,280,11.1,0.149,1.21,32.87,68370,1.8
Kentucky,Radiologic Technologists and Technicians,3890,4.5,2.05,1.45,25.33,52690,1
Kentucky,Magnetic Resonance Imaging Technologists,450,17.4,0.238,0.92,33.54,69770,1.3
Kentucky,Emergency Medical Technicians and Paramedics,4540,7.9,2.393,1.35,15.03,31250,1.4
Kentucky,Dietetic Technicians,180,15.5,0.093,0.47,14.88,30960,7.6
Kentucky,Pharmacy Technicians,8840,4.1,4.659,1.64,14.44,30040,1.3
Kentucky,Psychiatric Technicians,390,19.4,0.208,0.39,15.24,31700,3.6
Kentucky,Surgical Technologists,1710,8,0.901,1.21,20.9,43480,1.5
Kentucky,Veterinary Technologists and Technicians,1250,18.4,0.661,0.88,15.21,31630,4.6
Kentucky,Ophthalmic Medical Technicians,450,14.9,0.237,0.59,15.65,32550,3.9
