area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
South Dakota,"Opticians, Dispensing",560,10.4,1.322,2.69,15.83,32930,1.9
South Dakota,Orthotists and Prosthetists,40,28.8,0.099,1.47,33.36,69390,6
South Dakota,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",1220,5.7,2.874,1.27,20.9,43480,1.7
South Dakota,Athletic Trainers,130,3.5,0.303,1.56,*,45660,1.7
South Dakota,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",150,12.4,0.35,0.95,29.19,60710,5.5
South Dakota,Healthcare Support Occupations,13690,2.5,32.194,0.73,14.33,29820,1
South Dakota,Home Health and Personal Care Aides,3550,8.5,8.358,0.39,12.91,26840,1.4
South Dakota,Nursing Assistants,5990,2.9,14.1,1.46,13.52,28120,1.2
South Dakota,Occupational Therapy Assistants,110,23.6,0.253,0.82,20.94,43550,3.5
South Dakota,Physical Therapist Assistants,280,14.3,0.652,0.99,20.76,43180,3.3
South Dakota,Physical Therapist Aides,60,7.5,0.139,0.42,13.82,28740,1.4
South Dakota,Massage Therapists,140,29.3,0.332,0.45,15.68,32620,3.6
South Dakota,Dental Assistants,990,6.2,2.321,0.97,19.12,39770,3.5
South Dakota,Medical Assistants,930,5.4,2.198,0.45,14.97,31130,1.4
South Dakota,Medical Equipment Preparers,260,7,0.614,1.59,15.73,32720,1.5
South Dakota,Medical Transcriptionists,450,8.6,1.053,2.77,17.6,36610,1.6
South Dakota,Veterinary Assistants and Laboratory Animal Caretakers,180,26.9,0.431,0.65,12.15,25270,4.1
South Dakota,Phlebotomists,320,1.6,0.761,0.87,13.44,27950,1.7
South Dakota,"Healthcare Support Workers, All Other",150,18.9,0.351,0.55,20.58,42810,1.7
South Dakota,Protective Service Occupations,6740,1.8,15.856,0.67,20.37,42380,2.1
South Dakota,First-Line Supervisors of Correctional Officers,50,4.1,0.111,0.35,29.65,61680,2
South Dakota,First-Line Supervisors of Police and Detectives,140,6.1,0.333,0.4,38.18,79410,1.9
South Dakota,First-Line Supervisors of Firefighting and Prevention Workers,100,4.1,0.226,0.48,36.59,76120,2.9
South Dakota,"Miscellaneous First-Line Supervisors, Protective Service Workers",90,7.2,0.217,0.39,25.86,53800,2.1
South Dakota,Firefighters,530,5.6,1.252,0.57,22.03,45820,3.5
South Dakota,Correctional Officers and Jailers,1360,1.6,3.199,1.11,19.24,40010,1.4
South Dakota,Detectives and Criminal Investigators,220,1.8,0.517,0.72,34.42,71580,1.1
South Dakota,Fish and Game Wardens,130,0.7,0.306,6.61,22.21,46200,1.6
South Dakota,Police and Sheriff's Patrol Officers,1790,3.4,4.203,0.93,23.89,49690,2.3
South Dakota,Animal Control Workers,50,6.5,0.113,1.38,15.64,32530,1.6
South Dakota,Private Detectives and Investigators,80,42.6,0.196,0.82,22.21,46200,9.7
South Dakota,Gambling Surveillance Officers and Gambling Investigators,110,19.6,0.254,3.62,15.73,32710,2.6
South Dakota,Security Guards,1190,4.1,2.796,0.36,14.53,30230,2.2
South Dakota,Crossing Guards and Flaggers,**,**,**,**,13.3,27670,4.7
South Dakota,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",580,9.3,1.356,1.38,10.89,22650,1.2
South Dakota,Transportation Security Screeners,70,0,0.158,0.5,18.56,38610,2.4
South Dakota,Food Preparation and Serving Related Occupations,41620,1.5,97.905,1.07,11.44,23800,0.7
South Dakota,Chefs and Head Cooks,120,25.4,0.279,0.32,22.87,47570,8.2
South Dakota,First-Line Supervisors of Food Preparation and Serving Workers,1950,3.9,4.581,0.67,16.67,34670,1.2
South Dakota,"Cooks, Fast Food",1710,11.7,4.026,1.12,10.99,22850,1.6
South Dakota,"Cooks, Institution and Cafeteria",2570,4,6.034,2.2,13.11,27280,0.9
South Dakota,"Cooks, Restaurant",1750,9.8,4.111,0.43,13.33,27720,1.8
South Dakota,"Cooks, Short Order",1550,11.9,3.636,3.5,11.85,24640,2.4
South Dakota,Food Preparation Workers,2950,11.6,6.949,1.18,11.33,23560,1.4
South Dakota,Bartenders,3630,6,8.531,1.94,10.69,22230,2.3
South Dakota,Fast Food and Counter Workers,13130,5.1,30.891,1.14,10.83,22530,0.8
South Dakota,Waiters and Waitresses,7020,4.7,16.51,0.94,10.75,22370,2.2
South Dakota,"Food Servers, Nonrestaurant",160,18.5,0.374,0.2,13.53,28130,3.4
South Dakota,Dining Room and Cafeteria Attendants and Bartender Helpers,2540,5.6,5.966,1.84,10.94,22750,1.3
South Dakota,Dishwashers,1860,6.1,4.384,1.25,10.58,22010,1.2
South Dakota,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",680,15.5,1.607,0.56,10.55,21940,1.8
South Dakota,Building and Grounds Cleaning and Maintenance Occupations,17170,2,40.382,1.34,13.14,27340,0.9
South Dakota,First-Line Supervisors of Housekeeping and Janitorial Workers,480,9.2,1.128,1.07,19.32,40180,2.4
South Dakota,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",180,16.5,0.434,0.61,24.66,51300,3.3
South Dakota,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",8250,2.9,19.406,1.33,12.87,26770,1
South Dakota,Maids and Housekeeping Cleaners,4450,3.6,10.466,1.66,11.15,23180,1.4
South Dakota,Pest Control Workers,110,27.5,0.251,0.46,17.01,35370,6.1
