area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
South Carolina,Obstetricians and Gynecologists,120,48.8,0.058,0.45,128.29,266840,8.7
South Carolina,"Pediatricians, General",110,14,0.052,0.25,82.74,172110,7.5
South Carolina,Psychiatrists,220,36.1,0.106,0.61,82.27,171110,10.2
South Carolina,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3040,6.4,1.442,0.54,96.78,201290,5.6
South Carolina,"Surgeons, Except Ophthalmologists",170,25.9,0.08,0.32,#,#,9.8
South Carolina,Dental Hygienists,3240,8.8,1.537,1.02,30.63,63710,2.4
South Carolina,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",180,8.7,0.084,0.34,33.9,70510,2
South Carolina,Clinical Laboratory Technologists and Technicians,4380,3.6,2.077,0.94,24.05,50020,1.2
South Carolina,Cardiovascular Technologists and Technicians,1150,2.9,0.548,1.43,28.31,58880,1.6
South Carolina,Diagnostic Medical Sonographers,760,5.2,0.36,0.73,33.08,68800,1
South Carolina,Nuclear Medicine Technologists,290,8.9,0.138,1.12,35.04,72870,1.2
South Carolina,Radiologic Technologists and Technicians,3830,4.5,1.819,1.29,26.36,54840,1.2
South Carolina,Magnetic Resonance Imaging Technologists,520,12.8,0.247,0.96,29.34,61020,1.9
South Carolina,Emergency Medical Technicians and Paramedics,5280,5.5,2.506,1.41,16.67,34670,1.8
South Carolina,Dietetic Technicians,600,15.1,0.283,1.42,12.03,25030,3.1
South Carolina,Pharmacy Technicians,7110,5.8,3.372,1.19,15.7,32660,1.3
South Carolina,Psychiatric Technicians,230,22.6,0.11,0.21,16.17,33640,4.6
South Carolina,Surgical Technologists,2190,5,1.037,1.4,19.73,41030,0.7
South Carolina,Veterinary Technologists and Technicians,1970,13.8,0.937,1.24,16.06,33410,2.4
South Carolina,Ophthalmic Medical Technicians,850,21.3,0.405,1.01,18.2,37850,2.7
South Carolina,Licensed Practical and Licensed Vocational Nurses,9930,3.9,4.709,0.99,20.29,42190,1
South Carolina,"Opticians, Dispensing",1100,11.4,0.523,1.06,18.75,38990,3.5
South Carolina,Orthotists and Prosthetists,250,24.5,0.119,1.78,33.07,68780,8.5
South Carolina,Hearing Aid Specialists,100,47.2,0.046,0.82,26.91,55960,17.3
South Carolina,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",4770,5.6,2.265,1,20.21,42030,1.2
South Carolina,Athletic Trainers,540,26.7,0.257,1.32,*,44340,3.2
