area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Minnesota,"Counselors, All Other",450,25.2,0.155,0.89,21.52,44770,6.4
Minnesota,"Child, Family, and School Social Workers",8430,4.2,2.928,1.31,27.36,56900,2.4
Minnesota,Healthcare Social Workers,4390,6.6,1.525,1.28,27.9,58030,2.7
Minnesota,Mental Health and Substance Abuse Social Workers,2490,7.5,0.865,1.08,28.89,60090,2.3
Minnesota,"Social Workers, All Other",1030,13.6,0.356,0.9,30.24,62890,1.8
Minnesota,Health Education Specialists,2170,11.6,0.754,1.89,28.27,58800,2
Minnesota,Probation Officers and Correctional Treatment Specialists,1580,8.1,0.549,0.92,32.84,68310,1.3
Minnesota,Social and Human Service Assistants,12970,6.3,4.502,1.63,18.1,37650,1.3
Minnesota,Community Health Workers,1370,10.8,0.475,1.18,20.23,42080,2.7
Minnesota,"Community and Social Service Specialists, All Other",3180,10.5,1.105,1.67,23.13,48110,3.8
Minnesota,Clergy,1360,8,0.472,1.3,23.66,49200,2.3
Minnesota,"Directors, Religious Activities and Education",380,16.9,0.132,0.89,26.8,55740,4.1
Minnesota,"Religious Workers, All Other",170,35.1,0.06,0.93,23.41,48700,15.8
Minnesota,Legal Occupations,20050,3.3,6.959,0.89,47.21,98200,2
Minnesota,Lawyers,11420,3,3.965,0.89,59.86,124510,2.5
Minnesota,Judicial Law Clerks,400,1.3,0.139,1.23,26.69,55510,1.9
Minnesota,"Administrative Law Judges, Adjudicators, and Hearing Officers",170,0,0.058,0.6,52.36,108910,1.8
Minnesota,"Judges, Magistrate Judges, and Magistrates",550,3.8,0.189,0.97,67.62,140640,2.5
Minnesota,Paralegals and Legal Assistants,5580,7.3,1.938,0.86,27.59,57390,1.8
Minnesota,"Title Examiners, Abstractors, and Searchers",1600,28.1,0.554,1.54,25.73,53520,3.7
Minnesota,"Legal Support Workers, All Other",300,18.6,0.104,0.34,33.36,69380,1.9
Minnesota,Educational Instruction and Library Occupations,165310,1.8,57.388,0.95,27.19,56560,3.1
Minnesota,"Business Teachers, Postsecondary",1250,3.1,0.432,0.76,*,118040,10.1
Minnesota,"Computer Science Teachers, Postsecondary",390,4.3,0.137,0.63,*,95940,5.4
Minnesota,"Mathematical Science Teachers, Postsecondary",760,4.5,0.262,0.75,*,83170,6.6
Minnesota,"Engineering Teachers, Postsecondary",570,0.6,0.199,0.81,*,108790,9.6
Minnesota,"Biological Science Teachers, Postsecondary",780,3.7,0.27,0.75,*,86410,4.2
Minnesota,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",100,4.1,0.036,0.48,*,93810,5.6
