area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Utah,Pharmacists,2280,5.6,1.516,0.72,58.18,121020,2
Utah,Physician Assistants,1230,6.7,0.817,1,50.36,104740,1.9
Utah,Podiatrists,170,48.8,0.116,1.74,74.08,154090,11.4
Utah,Occupational Therapists,860,6.1,0.573,0.63,40.23,83670,2.5
Utah,Physical Therapists,1890,6.2,1.255,0.79,41.29,85880,2.3
Utah,Recreational Therapists,350,6.4,0.231,1.78,23.45,48780,3
Utah,Respiratory Therapists,1070,8.5,0.712,0.79,29.91,62210,1.2
Utah,Speech-Language Pathologists,1360,10.4,0.906,0.86,38.21,79480,3.3
Utah,Exercise Physiologists,80,19.4,0.055,1.11,24.81,51600,5
Utah,"Therapists, All Other",60,31.9,0.04,0.49,22.64,47090,10.6
Utah,Veterinarians,580,13.9,0.388,0.76,42.7,88810,9
Utah,Registered Nurses,21650,2.2,14.396,0.71,32.68,67970,0.8
Utah,Nurse Anesthetists,**,**,**,**,70.42,146470,8.1
Utah,Nurse Midwives,60,21.2,0.037,0.78,50.28,104580,6.1
Utah,Nurse Practitioners,1640,5.7,1.09,0.8,50.6,105240,2.6
Utah,Audiologists,110,19,0.07,0.76,39.34,81830,5.5
Utah,Anesthesiologists,**,**,**,**,86.84,180630,28.2
Utah,Family Medicine Physicians,1280,11.3,0.851,1.14,93.41,194290,4.3
Utah,General Internal Medicine Physicians,150,9.8,0.1,0.33,110.66,230170,5.5
Utah,Obstetricians and Gynecologists,200,20.1,0.136,1.07,102.92,214070,9
Utah,"Pediatricians, General",190,28,0.127,0.63,109.83,228440,13.2
Utah,Psychiatrists,220,36.5,0.147,0.85,57.9,120440,11.2
Utah,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1980,5.1,1.319,0.5,100.68,209420,7
Utah,"Surgeons, Except Ophthalmologists",350,11.2,0.234,0.95,129.93,270260,8.4
Utah,Dental Hygienists,2770,11.4,1.842,1.22,33.33,69320,2.8
Utah,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",140,5.9,0.096,0.39,40,83200,3.2
Utah,Clinical Laboratory Technologists and Technicians,4450,2.2,2.957,1.33,23.9,49720,1.5
Utah,Diagnostic Medical Sonographers,630,8.4,0.422,0.85,35.48,73800,3
Utah,Nuclear Medicine Technologists,100,7.3,0.069,0.56,37.1,77160,1.3
Utah,Radiologic Technologists and Technicians,1460,3.8,0.967,0.69,27.82,57870,1.2
Utah,Magnetic Resonance Imaging Technologists,220,7.5,0.144,0.56,37.53,78060,4.4
Utah,Emergency Medical Technicians and Paramedics,2160,4,1.433,0.81,17.13,35630,1.7
Utah,Dietetic Technicians,550,11.1,0.364,1.83,13.57,28230,3.1
Utah,Pharmacy Technicians,3700,5.6,2.457,0.86,18.01,37470,1.1
Utah,Psychiatric Technicians,1350,7.5,0.9,1.68,14.36,29860,2.4
Utah,Surgical Technologists,1110,3.8,0.736,0.99,21.89,45530,1.3
Utah,Veterinary Technologists and Technicians,1220,8.3,0.812,1.08,14.71,30610,2.5
Utah,Ophthalmic Medical Technicians,200,26.4,0.13,0.33,17.62,36640,3.1
Utah,Licensed Practical and Licensed Vocational Nurses,1970,8.2,1.309,0.28,23.88,49660,2.8
Utah,"Opticians, Dispensing",780,16,0.516,1.05,13.99,29090,5.3
Utah,Hearing Aid Specialists,120,44.2,0.079,1.42,24.34,50620,6.3
Utah,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",2690,6.2,1.787,0.79,21.04,43770,2.2
Utah,Athletic Trainers,310,14.9,0.209,1.07,*,48250,3.7
Utah,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",**,**,**,**,23.81,49530,6
Utah,Healthcare Support Occupations,46750,3.1,31.085,0.7,15.01,31220,1
