area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Tennessee,Musicians and Singers,2170,11.1,0.722,2.58,41.9,*,12.5
Tennessee,"Miscellaneous Entertainers and Performers, Sports and Related Workers",320,30.1,0.106,0.98,16.53,*,8
Tennessee,Broadcast Announcers and Radio Disc Jockeys,720,13.9,0.239,1.2,19.85,41290,14.1
Tennessee,"News Analysts, Reporters, and Journalists",640,14.9,0.212,0.7,21.77,45280,7.9
Tennessee,Public Relations Specialists,2090,11.5,0.695,0.42,31.64,65810,5.8
Tennessee,Editors,1510,10.1,0.502,0.77,29.45,61250,7.9
Tennessee,Technical Writers,410,8.1,0.138,0.4,30.61,63670,4.2
Tennessee,Writers and Authors,850,9.2,0.283,0.9,24.41,50770,3.9
Tennessee,Interpreters and Translators,750,9.4,0.251,0.63,22.45,46690,5
Tennessee,"Media and Communication Workers, All Other",450,17.9,0.15,0.88,18.87,39250,6.4
Tennessee,Audio and Video Technicians,1320,28.7,0.438,0.87,24.05,50020,3.7
Tennessee,Broadcast Technicians,310,13.8,0.102,0.52,24.39,50730,3
Tennessee,Sound Engineering Technicians,270,26.1,0.09,1.03,*,*,*
Tennessee,Photographers,1060,31.6,0.354,1.03,20.31,42240,7.7
Tennessee,"Camera Operators, Television, Video, and Film",600,26.9,0.201,1.37,24.9,51780,5.6
Tennessee,Film and Video Editors,260,17.3,0.085,0.45,29.98,62350,9
Tennessee,"Lighting Technicians and Media and Communication Equipment Workers, All Other",330,19.4,0.111,0.7,28.71,59720,4.6
Tennessee,Healthcare Practitioners and Technical Occupations,199730,2.2,66.406,1.12,33.78,70250,1.3
Tennessee,Chiropractors,440,27.2,0.147,0.62,47.58,98960,25.3
Tennessee,"Dentists, General",1410,15.1,0.467,0.62,83.35,173360,6.4
Tennessee,Orthodontists,100,49,0.034,0.83,123.8,257500,11.7
Tennessee,"Dentists, All Other Specialists",110,29.9,0.038,1.04,73.22,152300,13.2
Tennessee,Dietitians and Nutritionists,1100,5.4,0.365,0.79,26.53,55180,1.6
Tennessee,Optometrists,820,14.5,0.272,1.01,56.94,118430,4.4
Tennessee,Pharmacists,7350,3.9,2.444,1.15,59.4,123550,1.7
