area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
North Dakota,Legal Occupations,2390,5,5.667,0.72,39.52,82190,4.2
North Dakota,Lawyers,1040,6.8,2.466,0.55,54.46,113280,5.5
North Dakota,Judicial Law Clerks,40,14.4,0.087,0.77,35.83,74520,2.2
North Dakota,"Judges, Magistrate Judges, and Magistrates",120,14.2,0.282,1.45,65.02,135240,3.7
North Dakota,Paralegals and Legal Assistants,630,9.3,1.5,0.67,22.43,46660,6.3
North Dakota,"Title Examiners, Abstractors, and Searchers",490,22.4,1.167,3.24,25.18,52370,8
North Dakota,"Legal Support Workers, All Other",50,4.9,0.114,0.37,20.12,41840,3.4
North Dakota,Educational Instruction and Library Occupations,23970,3.8,56.74,0.94,25.51,53070,3
North Dakota,"Business Teachers, Postsecondary",160,5,0.382,0.67,*,99680,4.6
North Dakota,"Computer Science Teachers, Postsecondary",130,14.1,0.308,1.42,*,88160,5.4
North Dakota,"Mathematical Science Teachers, Postsecondary",160,9.4,0.381,1.09,*,78350,2.7
North Dakota,"Engineering Teachers, Postsecondary",180,6.9,0.424,1.73,*,99090,3.1
North Dakota,"Agricultural Sciences Teachers, Postsecondary",150,6.2,0.345,5.35,*,85130,4.7
North Dakota,"Biological Science Teachers, Postsecondary",140,7.6,0.325,0.9,*,87930,5.8
North Dakota,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",50,2.5,0.113,1.51,*,*,*
North Dakota,"Chemistry Teachers, Postsecondary",80,4.7,0.189,1.3,*,79020,5.1
North Dakota,"Physics Teachers, Postsecondary",30,14,0.078,0.83,*,92200,5.7
North Dakota,"Economics Teachers, Postsecondary",50,3,0.108,1.2,*,102670,4
North Dakota,"Psychology Teachers, Postsecondary",70,10.2,0.174,0.68,*,77970,6.8
North Dakota,"Social Sciences Teachers, Postsecondary, All Other",40,36.5,0.09,0.78,*,63380,4.6
North Dakota,"Health Specialties Teachers, Postsecondary",380,8.1,0.91,0.66,*,92530,4.5
North Dakota,"Nursing Instructors and Teachers, Postsecondary",230,11,0.546,1.34,*,72180,2.7
North Dakota,"Education Teachers, Postsecondary",230,13.2,0.533,1.28,*,69430,2.7
North Dakota,"Criminal Justice and Law Enforcement Teachers, Postsecondary",40,13.4,0.086,0.9,*,68210,9.4
North Dakota,"Social Work Teachers, Postsecondary",30,8.6,0.072,0.78,*,77410,4.7
North Dakota,"Art, Drama, and Music Teachers, Postsecondary",200,11.2,0.477,0.75,*,70610,5
North Dakota,"Communications Teachers, Postsecondary",80,10.4,0.195,0.98,*,73100,3.2
North Dakota,"English Language and Literature Teachers, Postsecondary",170,8.9,0.396,0.86,*,69300,3.4
North Dakota,"Foreign Language and Literature Teachers, Postsecondary",40,16.9,0.094,0.56,*,64390,4.9
North Dakota,"History Teachers, Postsecondary",50,17.9,0.114,0.8,*,75000,2.9
North Dakota,"Philosophy and Religion Teachers, Postsecondary",40,15.5,0.084,0.53,*,74190,5.4
North Dakota,"Recreation and Fitness Studies Teachers, Postsecondary",60,10.1,0.15,1.39,*,67510,4.2
North Dakota,"Career/Technical Education Teachers, Postsecondary",430,13.5,1.021,1.34,31.97,66490,3.2
North Dakota,"Postsecondary Teachers, All Other",380,18.3,0.908,0.66,*,69440,6
North Dakota,"Preschool Teachers, Except Special Education",910,28.6,2.146,0.73,13.63,28350,5.1
North Dakota,"Kindergarten Teachers, Except Special Education",460,6.1,1.094,1.29,*,55290,4
North Dakota,"Elementary School Teachers, Except Special Education",4450,5.2,10.535,1.08,*,55630,3.9
North Dakota,"Middle School Teachers, Except Special and Career/Technical Education",1380,8.2,3.266,0.77,*,59700,5.3
North Dakota,"Career/Technical Education Teachers, Middle School",120,41.4,0.275,3.4,*,57640,9.4
North Dakota,"Secondary School Teachers, Except Special and Career/Technical Education",2800,5.2,6.617,0.94,*,56250,2.9
North Dakota,"Career/Technical Education Teachers, Secondary School",500,8,1.18,2.33,*,58660,3.6
North Dakota,"Special Education Teachers, Preschool",110,14,0.251,1.65,*,57710,3.1
North Dakota,"Special Education Teachers, Kindergarten and Elementary School",610,12.9,1.436,1.09,*,60660,3.9
North Dakota,"Special Education Teachers, Middle School",220,8.8,0.517,0.88,*,64490,7.2
North Dakota,"Special Education Teachers, Secondary School",400,12.9,0.936,0.96,*,61480,2.5
North Dakota,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",160,12.8,0.388,1.1,26.92,56000,2.8
North Dakota,Self-Enrichment Teachers,310,10.9,0.745,0.43,20.42,42470,5.5
North Dakota,"Substitute Teachers, Short-Term",650,10.3,1.538,0.38,18.07,37590,4.6
